frame,abstime,reltime,april3_microphoneBoardA_4.seq:Rectangle 1 [C]:max,april3_microphoneBoardA_4.seq:Polygon 1 [C]:max,april3_microphoneBoardA_4.seq:Rectangle 2 [C]:max,april3_microphoneBoardA_4.seq:Rectangle 3 [C]:max,april3_microphoneBoardA_4.seq:Rectangle 4 [C]:max,april3_microphoneBoardA_4.seq:Rectangle 5 [C]:mean
1734,2000-02-03 07:35:44.117000,277.309000,2.518727e+01,2.477844e+01,2.470332e+01,2.480575e+01,2.510563e+01,2.444371e+01
1735,2000-02-03 07:35:44.277000,277.469000,2.518047e+01,2.471698e+01,2.477844e+01,2.478527e+01,2.500350e+01,2.443928e+01
1736,2000-02-03 07:35:44.437000,277.629000,2.518047e+01,2.481257e+01,2.464865e+01,2.484669e+01,2.522127e+01,2.443199e+01
1737,2000-02-03 07:35:44.597000,277.789000,2.516006e+01,2.472381e+01,2.463498e+01,2.480575e+01,2.520087e+01,2.443395e+01
1738,2000-02-03 07:35:44.757000,277.949000,2.514646e+01,2.473064e+01,2.466232e+01,2.479210e+01,2.504436e+01,2.442785e+01
1739,2000-02-03 07:35:44.917000,278.109000,2.520767e+01,2.468965e+01,2.472381e+01,2.475113e+01,2.507160e+01,2.442554e+01
1740,2000-02-03 07:35:45.077000,278.269000,2.522127e+01,2.469649e+01,2.479892e+01,2.483987e+01,2.501712e+01,2.442143e+01
1741,2000-02-03 07:35:45.237000,278.429000,2.529602e+01,2.485351e+01,2.468965e+01,2.481257e+01,2.499668e+01,2.441918e+01
1742,2000-02-03 07:35:45.397000,278.589000,2.526205e+01,2.477844e+01,2.464865e+01,2.479210e+01,2.513966e+01,2.442472e+01
1743,2000-02-03 07:35:45.557000,278.749000,2.514646e+01,2.484669e+01,2.468282e+01,2.474430e+01,2.497624e+01,2.441623e+01
1744,2000-02-03 07:35:45.717000,278.909000,2.494217e+01,2.471015e+01,2.477162e+01,2.475113e+01,2.506479e+01,2.441043e+01
1745,2000-02-03 07:35:45.877000,279.069000,2.472381e+01,2.468965e+01,2.460079e+01,2.469649e+01,2.503755e+01,2.440545e+01
1746,2000-02-03 07:35:46.037000,279.229000,2.481940e+01,2.467599e+01,2.464181e+01,2.480575e+01,2.505117e+01,2.441673e+01
1747,2000-02-03 07:35:46.197000,279.389000,2.481257e+01,2.470332e+01,2.464181e+01,2.484669e+01,2.507160e+01,2.442600e+01
1748,2000-02-03 07:35:46.357000,279.549000,2.477844e+01,2.479892e+01,2.467599e+01,2.482622e+01,2.507841e+01,2.441881e+01
1749,2000-02-03 07:35:46.517000,279.709000,2.483987e+01,2.463498e+01,2.462814e+01,2.476479e+01,2.518727e+01,2.441384e+01
1750,2000-02-03 07:35:46.677000,279.869000,2.475113e+01,2.471015e+01,2.460079e+01,2.475796e+01,2.509202e+01,2.441191e+01
1751,2000-02-03 07:35:46.837000,280.029000,2.475113e+01,2.476479e+01,2.463498e+01,2.487398e+01,2.503074e+01,2.441242e+01
1752,2000-02-03 07:35:46.997000,280.189000,2.486716e+01,2.468965e+01,2.460763e+01,2.482622e+01,2.503755e+01,2.440645e+01
1753,2000-02-03 07:35:47.157000,280.349000,2.482622e+01,2.471698e+01,2.461447e+01,2.479892e+01,2.504436e+01,2.440713e+01
1754,2000-02-03 07:35:47.317000,280.509000,2.501712e+01,2.471698e+01,2.465549e+01,2.472381e+01,2.512605e+01,2.440676e+01
1755,2000-02-03 07:35:47.477000,280.669000,2.511924e+01,2.475113e+01,2.463498e+01,2.472381e+01,2.504436e+01,2.440370e+01
1756,2000-02-03 07:35:47.637000,280.829000,2.510563e+01,2.475796e+01,2.464181e+01,2.478527e+01,2.503755e+01,2.443832e+01
1757,2000-02-03 07:35:47.797000,280.989000,2.511924e+01,2.479210e+01,2.464865e+01,2.481940e+01,2.516687e+01,2.445866e+01
1758,2000-02-03 07:35:47.957000,281.149000,2.511924e+01,2.474430e+01,2.468282e+01,2.485351e+01,2.513966e+01,2.445966e+01
1759,2000-02-03 07:35:48.117000,281.309000,2.516006e+01,2.477162e+01,2.473747e+01,2.484669e+01,2.509883e+01,2.445711e+01
1760,2000-02-03 07:35:48.277000,281.469000,2.520087e+01,2.472381e+01,2.465549e+01,2.485351e+01,2.510563e+01,2.445104e+01
1761,2000-02-03 07:35:48.437000,281.629000,2.516687e+01,2.475113e+01,2.468282e+01,2.479210e+01,2.495580e+01,2.444620e+01
1762,2000-02-03 07:35:48.597000,281.789000,2.518727e+01,2.473064e+01,2.467599e+01,2.483987e+01,2.501712e+01,2.444134e+01
1763,2000-02-03 07:35:48.757000,281.949000,2.515326e+01,2.468965e+01,2.463498e+01,2.476479e+01,2.489444e+01,2.443918e+01
1764,2000-02-03 07:35:48.917000,282.109000,2.522127e+01,2.468965e+01,2.465549e+01,2.489444e+01,2.492853e+01,2.444161e+01
1765,2000-02-03 07:35:49.077000,282.269000,2.512605e+01,2.472381e+01,2.465549e+01,2.474430e+01,2.492853e+01,2.443295e+01
1766,2000-02-03 07:35:49.237000,282.429000,2.521447e+01,2.473747e+01,2.467599e+01,2.479210e+01,2.499668e+01,2.442947e+01
1767,2000-02-03 07:35:49.397000,282.589000,2.519407e+01,2.482622e+01,2.467599e+01,2.479210e+01,2.491490e+01,2.442321e+01
1768,2000-02-03 07:35:49.557000,282.749000,2.513285e+01,2.480575e+01,2.463498e+01,2.483987e+01,2.500350e+01,2.441911e+01
1769,2000-02-03 07:35:49.717000,282.909000,2.507160e+01,2.488762e+01,2.468965e+01,2.480575e+01,2.492853e+01,2.442268e+01
1770,2000-02-03 07:35:49.877000,283.069000,2.512605e+01,2.490808e+01,2.473747e+01,2.483305e+01,2.505798e+01,2.448940e+01
1771,2000-02-03 07:35:50.037000,283.229000,2.518047e+01,2.486716e+01,2.475796e+01,2.497624e+01,2.499668e+01,2.448863e+01
1772,2000-02-03 07:35:50.197000,283.389000,2.525525e+01,2.479210e+01,2.471698e+01,2.484669e+01,2.505798e+01,2.448412e+01
1773,2000-02-03 07:35:50.357000,283.549000,2.523486e+01,2.481257e+01,2.468965e+01,2.488080e+01,2.513285e+01,2.448393e+01
1774,2000-02-03 07:35:50.517000,283.709000,2.513966e+01,2.477844e+01,2.471015e+01,2.484669e+01,2.508521e+01,2.448126e+01
1775,2000-02-03 07:35:50.677000,283.869000,2.512605e+01,2.477162e+01,2.466915e+01,2.483305e+01,2.498306e+01,2.447721e+01
1776,2000-02-03 07:35:50.837000,284.029000,2.510563e+01,2.476479e+01,2.471015e+01,2.484669e+01,2.501712e+01,2.447803e+01
1777,2000-02-03 07:35:50.997000,284.189000,2.515326e+01,2.486716e+01,2.466915e+01,2.482622e+01,2.498987e+01,2.446911e+01
1778,2000-02-03 07:35:51.157000,284.349000,2.510563e+01,2.487398e+01,2.471698e+01,2.477844e+01,2.511244e+01,2.446934e+01
1779,2000-02-03 07:35:51.317000,284.509000,2.507160e+01,2.475113e+01,2.468965e+01,2.479892e+01,2.500350e+01,2.446278e+01
1780,2000-02-03 07:35:51.477000,284.669000,2.521447e+01,2.488080e+01,2.465549e+01,2.479892e+01,2.509883e+01,2.446186e+01
1781,2000-02-03 07:35:51.638000,284.830000,2.508521e+01,2.473064e+01,2.468965e+01,2.475113e+01,2.501031e+01,2.445485e+01
1782,2000-02-03 07:35:51.798000,284.990000,2.506479e+01,2.476479e+01,2.466915e+01,2.488080e+01,2.513285e+01,2.445433e+01
1783,2000-02-03 07:35:51.958000,285.150000,2.502393e+01,2.473747e+01,2.479210e+01,2.482622e+01,2.503074e+01,2.445036e+01
1784,2000-02-03 07:35:52.118000,285.310000,2.494217e+01,2.466915e+01,2.461447e+01,2.477162e+01,2.492853e+01,2.437493e+01
1785,2000-02-03 07:35:52.278000,285.470000,2.499668e+01,2.462814e+01,2.460763e+01,2.469649e+01,2.496261e+01,2.435904e+01
1786,2000-02-03 07:35:52.438000,285.630000,2.496261e+01,2.479210e+01,2.460079e+01,2.468282e+01,2.500350e+01,2.435718e+01
1787,2000-02-03 07:35:52.598000,285.790000,2.498306e+01,2.473064e+01,2.458027e+01,2.468282e+01,2.509202e+01,2.435485e+01
1788,2000-02-03 07:35:52.758000,285.950000,2.499668e+01,2.475796e+01,2.456659e+01,2.470332e+01,2.492853e+01,2.435444e+01
1789,2000-02-03 07:35:52.918000,286.110000,2.499668e+01,2.467599e+01,2.455975e+01,2.468965e+01,2.490126e+01,2.434977e+01
1790,2000-02-03 07:35:53.078000,286.270000,2.498987e+01,2.465549e+01,2.457343e+01,2.468282e+01,2.488762e+01,2.434599e+01
1791,2000-02-03 07:35:53.238000,286.430000,2.497624e+01,2.464181e+01,2.453922e+01,2.467599e+01,2.485351e+01,2.433988e+01
1792,2000-02-03 07:35:53.398000,286.590000,2.496943e+01,2.466232e+01,2.462814e+01,2.466915e+01,2.483987e+01,2.433469e+01
1793,2000-02-03 07:35:53.558000,286.750000,2.507841e+01,2.473064e+01,2.459395e+01,2.464865e+01,2.489444e+01,2.433908e+01
1794,2000-02-03 07:35:53.718000,286.910000,2.498306e+01,2.470332e+01,2.455975e+01,2.477844e+01,2.490808e+01,2.434390e+01
1795,2000-02-03 07:35:53.878000,287.070000,2.506479e+01,2.468965e+01,2.455975e+01,2.476479e+01,2.490808e+01,2.434048e+01
1796,2000-02-03 07:35:54.038000,287.230000,2.500350e+01,2.462814e+01,2.455975e+01,2.465549e+01,2.488762e+01,2.433740e+01
1797,2000-02-03 07:35:54.198000,287.390000,2.497624e+01,2.462814e+01,2.452554e+01,2.463498e+01,2.490808e+01,2.432555e+01
1798,2000-02-03 07:35:54.358000,287.550000,2.503074e+01,2.465549e+01,2.452554e+01,2.482622e+01,2.498987e+01,2.435116e+01
1799,2000-02-03 07:35:54.518000,287.710000,2.492171e+01,2.471698e+01,2.453922e+01,2.473747e+01,2.488762e+01,2.435137e+01
1800,2000-02-03 07:35:54.678000,287.870000,2.498987e+01,2.468282e+01,2.458027e+01,2.474430e+01,2.492171e+01,2.435007e+01
1801,2000-02-03 07:35:54.838000,288.030000,2.490126e+01,2.473064e+01,2.454607e+01,2.471015e+01,2.490126e+01,2.434858e+01
1802,2000-02-03 07:35:54.998000,288.190000,2.495580e+01,2.453922e+01,2.460763e+01,2.464181e+01,2.490808e+01,2.434198e+01
1803,2000-02-03 07:35:55.158000,288.350000,2.494898e+01,2.464181e+01,2.454607e+01,2.472381e+01,2.494898e+01,2.434011e+01
1804,2000-02-03 07:35:55.318000,288.510000,2.488762e+01,2.472381e+01,2.456659e+01,2.475796e+01,2.501712e+01,2.433156e+01
1805,2000-02-03 07:35:55.478000,288.670000,2.483987e+01,2.481257e+01,2.451185e+01,2.465549e+01,2.505117e+01,2.433141e+01
1806,2000-02-03 07:35:55.638000,288.830000,2.493535e+01,2.462130e+01,2.457343e+01,2.461447e+01,2.499668e+01,2.433323e+01
1807,2000-02-03 07:35:55.798000,288.990000,2.488080e+01,2.460763e+01,2.455975e+01,2.464865e+01,2.495580e+01,2.432560e+01
1808,2000-02-03 07:35:55.958000,289.150000,2.498987e+01,2.459395e+01,2.464181e+01,2.464865e+01,2.494217e+01,2.432768e+01
1809,2000-02-03 07:35:56.118000,289.310000,2.488080e+01,2.460763e+01,2.453238e+01,2.460763e+01,2.482622e+01,2.431720e+01
1810,2000-02-03 07:35:56.278000,289.470000,2.488762e+01,2.470332e+01,2.447762e+01,2.464181e+01,2.495580e+01,2.431659e+01
1811,2000-02-03 07:35:56.438000,289.630000,2.489444e+01,2.464181e+01,2.453238e+01,2.460763e+01,2.487398e+01,2.431273e+01
1812,2000-02-03 07:35:56.598000,289.790000,2.492853e+01,2.460763e+01,2.458027e+01,2.462814e+01,2.499668e+01,2.431614e+01
1813,2000-02-03 07:35:56.758000,289.950000,2.488080e+01,2.459395e+01,2.455975e+01,2.468282e+01,2.494217e+01,2.431380e+01
1814,2000-02-03 07:35:56.918000,290.110000,2.492171e+01,2.463498e+01,2.460763e+01,2.464865e+01,2.488080e+01,2.431094e+01
1815,2000-02-03 07:35:57.078000,290.270000,2.486034e+01,2.466915e+01,2.453922e+01,2.466915e+01,2.494898e+01,2.431259e+01
1816,2000-02-03 07:35:57.238000,290.430000,2.496943e+01,2.462814e+01,2.465549e+01,2.464865e+01,2.501031e+01,2.430828e+01
1817,2000-02-03 07:35:57.398000,290.590000,2.496943e+01,2.467599e+01,2.448447e+01,2.471015e+01,2.501031e+01,2.430834e+01
1818,2000-02-03 07:35:57.558000,290.750000,2.492853e+01,2.466915e+01,2.453238e+01,2.460763e+01,2.487398e+01,2.428984e+01
1819,2000-02-03 07:35:57.718000,290.910000,2.489444e+01,2.466232e+01,2.445708e+01,2.460079e+01,2.493535e+01,2.427052e+01
1820,2000-02-03 07:35:57.878000,291.070000,2.481257e+01,2.453238e+01,2.445708e+01,2.451869e+01,2.494898e+01,2.426589e+01
1821,2000-02-03 07:35:58.038000,291.230000,2.483987e+01,2.455291e+01,2.448447e+01,2.455291e+01,2.495580e+01,2.426769e+01
1822,2000-02-03 07:35:58.198000,291.390000,2.486034e+01,2.458711e+01,2.442283e+01,2.458027e+01,2.492853e+01,2.426396e+01
1823,2000-02-03 07:35:58.358000,291.550000,2.484669e+01,2.461447e+01,2.447077e+01,2.461447e+01,2.486716e+01,2.426123e+01
1824,2000-02-03 07:35:58.518000,291.710000,2.490126e+01,2.461447e+01,2.449816e+01,2.458027e+01,2.485351e+01,2.426592e+01
1825,2000-02-03 07:35:58.678000,291.870000,2.494217e+01,2.462814e+01,2.458711e+01,2.457343e+01,2.486716e+01,2.426250e+01
1826,2000-02-03 07:35:58.838000,292.030000,2.489444e+01,2.458711e+01,2.447762e+01,2.458027e+01,2.489444e+01,2.425390e+01
1827,2000-02-03 07:35:58.998000,292.190000,2.489444e+01,2.475796e+01,2.445023e+01,2.468965e+01,2.490126e+01,2.425312e+01
1828,2000-02-03 07:35:59.158000,292.350000,2.492853e+01,2.461447e+01,2.459395e+01,2.461447e+01,2.490126e+01,2.425615e+01
1829,2000-02-03 07:35:59.318000,292.510000,2.499668e+01,2.462130e+01,2.452554e+01,2.468965e+01,2.488080e+01,2.426101e+01
1830,2000-02-03 07:35:59.478000,292.670000,2.482622e+01,2.462130e+01,2.450500e+01,2.458711e+01,2.487398e+01,2.425561e+01
1831,2000-02-03 07:35:59.638000,292.830000,2.485351e+01,2.455975e+01,2.443653e+01,2.460763e+01,2.494898e+01,2.425172e+01
1832,2000-02-03 07:35:59.798000,292.990000,2.487398e+01,2.471015e+01,2.445023e+01,2.459395e+01,2.500350e+01,2.427137e+01
1833,2000-02-03 07:35:59.958000,293.150000,2.486034e+01,2.465549e+01,2.449816e+01,2.455975e+01,2.488080e+01,2.427629e+01
1834,2000-02-03 07:36:00.118000,293.310000,2.486034e+01,2.462130e+01,2.449816e+01,2.455291e+01,2.494898e+01,2.428646e+01
1835,2000-02-03 07:36:00.278000,293.470000,2.494217e+01,2.459395e+01,2.448447e+01,2.457343e+01,2.501031e+01,2.427584e+01
1836,2000-02-03 07:36:00.438000,293.630000,2.494898e+01,2.459395e+01,2.445708e+01,2.455291e+01,2.498987e+01,2.427473e+01
1837,2000-02-03 07:36:00.598000,293.790000,2.504436e+01,2.458711e+01,2.447762e+01,2.458711e+01,2.500350e+01,2.427725e+01
1838,2000-02-03 07:36:00.758000,293.950000,2.492853e+01,2.460079e+01,2.449816e+01,2.463498e+01,2.509883e+01,2.427080e+01
1839,2000-02-03 07:36:00.918000,294.110000,2.489444e+01,2.462130e+01,2.449131e+01,2.458027e+01,2.491490e+01,2.427219e+01
1840,2000-02-03 07:36:01.078000,294.270000,2.488080e+01,2.458711e+01,2.445023e+01,2.459395e+01,2.502393e+01,2.426887e+01
1841,2000-02-03 07:36:01.238000,294.430000,2.487398e+01,2.464181e+01,2.446393e+01,2.471698e+01,2.490126e+01,2.427128e+01
1842,2000-02-03 07:36:01.398000,294.590000,2.490808e+01,2.462814e+01,2.447762e+01,2.464865e+01,2.488762e+01,2.426861e+01
1843,2000-02-03 07:36:01.559000,294.751000,2.495580e+01,2.460079e+01,2.448447e+01,2.458711e+01,2.489444e+01,2.426692e+01
1844,2000-02-03 07:36:01.719000,294.911000,2.487398e+01,2.457343e+01,2.449131e+01,2.462130e+01,2.496943e+01,2.425556e+01
1845,2000-02-03 07:36:01.879000,295.071000,2.497624e+01,2.463498e+01,2.444338e+01,2.457343e+01,2.492171e+01,2.425290e+01
1846,2000-02-03 07:36:02.039000,295.231000,2.488762e+01,2.479210e+01,2.449131e+01,2.461447e+01,2.495580e+01,2.427861e+01
1847,2000-02-03 07:36:02.199000,295.391000,2.486034e+01,2.473064e+01,2.449816e+01,2.464181e+01,2.491490e+01,2.429061e+01
1848,2000-02-03 07:36:02.359000,295.551000,2.486716e+01,2.464865e+01,2.452554e+01,2.459395e+01,2.498987e+01,2.428831e+01
1849,2000-02-03 07:36:02.519000,295.711000,2.490808e+01,2.468282e+01,2.447762e+01,2.461447e+01,2.501712e+01,2.429154e+01
1850,2000-02-03 07:36:02.679000,295.871000,2.497624e+01,2.464865e+01,2.454607e+01,2.462130e+01,2.499668e+01,2.429128e+01
1851,2000-02-03 07:36:02.839000,296.031000,2.496261e+01,2.460763e+01,2.451185e+01,2.465549e+01,2.499668e+01,2.429238e+01
1852,2000-02-03 07:36:02.999000,296.191000,2.495580e+01,2.461447e+01,2.454607e+01,2.468965e+01,2.501712e+01,2.429072e+01
1853,2000-02-03 07:36:03.159000,296.351000,2.501712e+01,2.462130e+01,2.451185e+01,2.461447e+01,2.504436e+01,2.428699e+01
1854,2000-02-03 07:36:03.319000,296.511000,2.501031e+01,2.459395e+01,2.447077e+01,2.456659e+01,2.497624e+01,2.428440e+01
1855,2000-02-03 07:36:03.479000,296.671000,2.507841e+01,2.462814e+01,2.450500e+01,2.459395e+01,2.505798e+01,2.428720e+01
1856,2000-02-03 07:36:03.639000,296.831000,2.495580e+01,2.447762e+01,2.445023e+01,2.458027e+01,2.484669e+01,2.422639e+01
1857,2000-02-03 07:36:03.799000,296.991000,2.492853e+01,2.455291e+01,2.444338e+01,2.455975e+01,2.481257e+01,2.420347e+01
1858,2000-02-03 07:36:03.959000,297.151000,2.475113e+01,2.451869e+01,2.436802e+01,2.453238e+01,2.480575e+01,2.420109e+01
1859,2000-02-03 07:36:04.119000,297.311000,2.488080e+01,2.445708e+01,2.444338e+01,2.466232e+01,2.488080e+01,2.419289e+01
1860,2000-02-03 07:36:04.279000,297.471000,2.485351e+01,2.455975e+01,2.440228e+01,2.443653e+01,2.480575e+01,2.418693e+01
1861,2000-02-03 07:36:04.439000,297.631000,2.482622e+01,2.455291e+01,2.445023e+01,2.455975e+01,2.473064e+01,2.418750e+01
1862,2000-02-03 07:36:04.599000,297.791000,2.485351e+01,2.452554e+01,2.435431e+01,2.453238e+01,2.483987e+01,2.418904e+01
1863,2000-02-03 07:36:04.759000,297.951000,2.477162e+01,2.445708e+01,2.437487e+01,2.451185e+01,2.473064e+01,2.418289e+01
1864,2000-02-03 07:36:04.919000,298.111000,2.477844e+01,2.441598e+01,2.432689e+01,2.447077e+01,2.470332e+01,2.418401e+01
1865,2000-02-03 07:36:05.079000,298.271000,2.477844e+01,2.442283e+01,2.439543e+01,2.450500e+01,2.499668e+01,2.418382e+01
1866,2000-02-03 07:36:05.239000,298.431000,2.481940e+01,2.445708e+01,2.440913e+01,2.454607e+01,2.480575e+01,2.418328e+01
1867,2000-02-03 07:36:05.399000,298.591000,2.482622e+01,2.448447e+01,2.453922e+01,2.445708e+01,2.492171e+01,2.417988e+01
1868,2000-02-03 07:36:05.559000,298.751000,2.481257e+01,2.446393e+01,2.436116e+01,2.449816e+01,2.482622e+01,2.417509e+01
1869,2000-02-03 07:36:05.719000,298.911000,2.476479e+01,2.449816e+01,2.442283e+01,2.449131e+01,2.481940e+01,2.416927e+01
1870,2000-02-03 07:36:05.879000,299.071000,2.473747e+01,2.443653e+01,2.437487e+01,2.447762e+01,2.479210e+01,2.417049e+01
1871,2000-02-03 07:36:06.039000,299.231000,2.479210e+01,2.447077e+01,2.443653e+01,2.448447e+01,2.475113e+01,2.417207e+01
1872,2000-02-03 07:36:06.199000,299.391000,2.478527e+01,2.449816e+01,2.444338e+01,2.453922e+01,2.490126e+01,2.416993e+01
1873,2000-02-03 07:36:06.359000,299.551000,2.484669e+01,2.448447e+01,2.438172e+01,2.446393e+01,2.486034e+01,2.416502e+01
1874,2000-02-03 07:36:06.519000,299.711000,2.475796e+01,2.455975e+01,2.442283e+01,2.441598e+01,2.486034e+01,2.416389e+01
1875,2000-02-03 07:36:06.679000,299.871000,2.483305e+01,2.454607e+01,2.454607e+01,2.443653e+01,2.482622e+01,2.416681e+01
1876,2000-02-03 07:36:06.839000,300.031000,2.473747e+01,2.451185e+01,2.440228e+01,2.446393e+01,2.481940e+01,2.417001e+01
1877,2000-02-03 07:36:06.999000,300.191000,2.471015e+01,2.443653e+01,2.435431e+01,2.458711e+01,2.483987e+01,2.416361e+01
1878,2000-02-03 07:36:07.159000,300.351000,2.475796e+01,2.446393e+01,2.439543e+01,2.453238e+01,2.481940e+01,2.416193e+01
1879,2000-02-03 07:36:07.319000,300.511000,2.479892e+01,2.449816e+01,2.434745e+01,2.445708e+01,2.481940e+01,2.415824e+01
1880,2000-02-03 07:36:07.479000,300.671000,2.490126e+01,2.447762e+01,2.436116e+01,2.447762e+01,2.479210e+01,2.415496e+01
1881,2000-02-03 07:36:07.639000,300.831000,2.483305e+01,2.441598e+01,2.431317e+01,2.442283e+01,2.473064e+01,2.415712e+01
1882,2000-02-03 07:36:07.799000,300.991000,2.477162e+01,2.445708e+01,2.433374e+01,2.443653e+01,2.482622e+01,2.414663e+01
1883,2000-02-03 07:36:07.959000,301.151000,2.478527e+01,2.444338e+01,2.432003e+01,2.449816e+01,2.473747e+01,2.413962e+01
1884,2000-02-03 07:36:08.119000,301.311000,2.477844e+01,2.445023e+01,2.437487e+01,2.450500e+01,2.477844e+01,2.414007e+01
1885,2000-02-03 07:36:08.279000,301.471000,2.470332e+01,2.438172e+01,2.434745e+01,2.439543e+01,2.472381e+01,2.413411e+01
1886,2000-02-03 07:36:08.439000,301.631000,2.477162e+01,2.453238e+01,2.435431e+01,2.447077e+01,2.484669e+01,2.413312e+01
1887,2000-02-03 07:36:08.599000,301.791000,2.466915e+01,2.444338e+01,2.437487e+01,2.436802e+01,2.477162e+01,2.413133e+01
1888,2000-02-03 07:36:08.759000,301.951000,2.472381e+01,2.450500e+01,2.428574e+01,2.442283e+01,2.466232e+01,2.412621e+01
1889,2000-02-03 07:36:08.919000,302.111000,2.476479e+01,2.448447e+01,2.429945e+01,2.444338e+01,2.471698e+01,2.412696e+01
1890,2000-02-03 07:36:09.079000,302.271000,2.470332e+01,2.445023e+01,2.433374e+01,2.445708e+01,2.481257e+01,2.413345e+01
1891,2000-02-03 07:36:09.239000,302.431000,2.477844e+01,2.444338e+01,2.434060e+01,2.447762e+01,2.468282e+01,2.413377e+01
1892,2000-02-03 07:36:09.399000,302.591000,2.470332e+01,2.439543e+01,2.437487e+01,2.440913e+01,2.462814e+01,2.412983e+01
1893,2000-02-03 07:36:09.559000,302.751000,2.481257e+01,2.442968e+01,2.447762e+01,2.447077e+01,2.478527e+01,2.413237e+01
1894,2000-02-03 07:36:09.719000,302.911000,2.475796e+01,2.439543e+01,2.449131e+01,2.440913e+01,2.467599e+01,2.413326e+01
1895,2000-02-03 07:36:09.879000,303.071000,2.477162e+01,2.437487e+01,2.436802e+01,2.441598e+01,2.466232e+01,2.413040e+01
1896,2000-02-03 07:36:10.039000,303.231000,2.483305e+01,2.449816e+01,2.436802e+01,2.445708e+01,2.478527e+01,2.417620e+01
1897,2000-02-03 07:36:10.199000,303.391000,2.488762e+01,2.455975e+01,2.436116e+01,2.449131e+01,2.476479e+01,2.418896e+01
1898,2000-02-03 07:36:10.359000,303.551000,2.481940e+01,2.451869e+01,2.436802e+01,2.442968e+01,2.487398e+01,2.418716e+01
1899,2000-02-03 07:36:10.519000,303.711000,2.481257e+01,2.456659e+01,2.438858e+01,2.447762e+01,2.469649e+01,2.418984e+01
1900,2000-02-03 07:36:10.679000,303.871000,2.477844e+01,2.449816e+01,2.445023e+01,2.444338e+01,2.483987e+01,2.418303e+01
1901,2000-02-03 07:36:10.839000,304.031000,2.477162e+01,2.451869e+01,2.441598e+01,2.445023e+01,2.479210e+01,2.418127e+01
1902,2000-02-03 07:36:11.000000,304.192000,2.483987e+01,2.454607e+01,2.438858e+01,2.447762e+01,2.482622e+01,2.417850e+01
1903,2000-02-03 07:36:11.160000,304.352000,2.486034e+01,2.449816e+01,2.440228e+01,2.460079e+01,2.492853e+01,2.418493e+01
1904,2000-02-03 07:36:11.320000,304.512000,2.486716e+01,2.447077e+01,2.438858e+01,2.450500e+01,2.482622e+01,2.417830e+01
1905,2000-02-03 07:36:11.480000,304.672000,2.474430e+01,2.454607e+01,2.442283e+01,2.449816e+01,2.487398e+01,2.417584e+01
1906,2000-02-03 07:36:11.640000,304.832000,2.492853e+01,2.450500e+01,2.433374e+01,2.452554e+01,2.464865e+01,2.416623e+01
1907,2000-02-03 07:36:11.800000,304.992000,2.481257e+01,2.443653e+01,2.447762e+01,2.453238e+01,2.470332e+01,2.416365e+01
1908,2000-02-03 07:36:11.960000,305.152000,2.480575e+01,2.457343e+01,2.436116e+01,2.446393e+01,2.471698e+01,2.416714e+01
1909,2000-02-03 07:36:12.120000,305.312000,2.481940e+01,2.450500e+01,2.441598e+01,2.446393e+01,2.467599e+01,2.416120e+01
1910,2000-02-03 07:36:12.280000,305.472000,2.474430e+01,2.445708e+01,2.435431e+01,2.447077e+01,2.467599e+01,2.415957e+01
1911,2000-02-03 07:36:12.440000,305.632000,2.475113e+01,2.453238e+01,2.438172e+01,2.449816e+01,2.466915e+01,2.416169e+01
